2.684911340475082397e-02,-1.721510104835033417e-02,-1.405996233224868774e-01,-1.059362962841987610e-01,1.900166273117065430e-01,-4.329657927155494690e-02,2.193457074463367462e-02,1.143259778618812561e-01,-7.446364313364028931e-02,-1.435649544000625610e-01,-1.090117618441581726e-01,1.091735810041427612e-01,9.366075694561004639e-02,-1.858502626419067383e-02,4.939849674701690674e-02,8.629222959280014038e-02,1.175070740282535553e-02,1.096343249082565308e-02,5.162437446415424347e-03,-8.200066536664962769e-02,8.424126356840133667e-02,-1.783178895711898804e-01,5.753480643033981323e-02,-4.654234275221824646e-02,1.053544804453849792e-01,-8.345363289117813110e-02,3.444898128509521484e-02,6.720512360334396362e-02,-1.201549731194972992e-02,-6.554623600095510483e-03,5.935822799801826477e-02,1.246047466993331909e-01,2.320463769137859344e-02,-1.468493640422821045e-01,-2.018514275550842285e-02,-5.274014174938201904e-02,-4.054615646600723267e-02,1.657848209142684937e-01,7.685994356870651245e-02,-1.497729867696762085e-02,6.777283549308776855e-02,7.825528830289840698e-02,-4.603164643049240112e-02,1.158158574253320694e-02,-2.476207911968231201e-02,2.466342039406299591e-02,1.041596289724111557e-02,-3.369138017296791077e-02,2.778834290802478790e-02,1.829126477241516113e-02,-6.255985051393508911e-02,6.475407164543867111e-03,2.216043025255203247e-01,-1.159006133675575256e-01,3.249855013564229012e-03,6.952138990163803101e-02,4.232442378997802734e-02,-2.566901268437504768e-03,-1.355521678924560547e-01,1.527695357799530029e-01,1.818548291921615601e-01,-8.513886481523513794e-02,7.431965321302413940e-02,-6.267203390598297119e-02,1.689550578594207764e-01,2.105122618377208710e-02,2.317358404397964478e-01,1.598547548055648804e-01,-1.091330498456954956e-01,9.889928996562957764e-02,-2.159896194934844971e-01,2.516878545284271240e-01,8.110197633504867554e-02,-5.273527652025222778e-02,-7.480615377426147461e-02,-1.292983293533325195e-01,5.747204646468162537e-02,-9.702619165182113647e-02,-7.631357759237289429e-02,-3.984005376696586609e-02,-9.637880325317382812e-02,-1.426703035831451416e-01,-6.013058871030807495e-02,-4.965472966432571411e-02,-3.255365416407585144e-02,-1.090543717145919800e-01,-9.370672702789306641e-02,-1.404584944248199463e-01,-1.827811449766159058e-01,8.678640425205230713e-02,-8.735197479836642742e-04,-9.265222400426864624e-02,9.098602831363677979e-02,2.266169786453247070e-01,2.389888316392898560e-01,-3.567712754011154175e-02,-2.843845188617706299e-01,1.512984484434127808e-01,-4.739340394735336304e-02,-1.298647187650203705e-02
-6.516169756650924683e-02,1.342948526144027710e-01,1.010881830006837845e-02,-1.462033241987228394e-01,-6.740137934684753418e-02,-4.266053065657615662e-02,5.436466634273529053e-02,-1.177219022065401077e-02,1.310469508171081543e-01,-4.544066265225410461e-02,1.350145637989044189e-01,4.493500664830207825e-02,-6.543183326721191406e-02,8.965694904327392578e-02,7.477748673409223557e-03,1.173001527786254883e-01,-1.468622535467147827e-01,-4.629971832036972046e-02,9.157751500606536865e-02,-1.364013850688934326e-01,5.389899387955665588e-02,-1.274998188018798828e-01,1.414688080549240112e-01,2.690950781106948853e-02,1.324045378714799881e-02,1.207639873027801514e-01,1.031916867941617966e-02,1.127522662281990051e-01,1.123006045818328857e-01,-5.660148710012435913e-02,1.142822280526161194e-01,6.243368610739707947e-02,-4.611230269074440002e-02,-1.738159060478210449e-01,-1.988052204251289368e-02,-7.265706360340118408e-02,8.769520372152328491e-02,-7.599666714668273926e-02,1.394133083522319794e-02,5.248503014445304871e-02,-4.730426520109176636e-02,1.677728630602359772e-02,2.717689052224159241e-02,6.566929072141647339e-02,-8.208803087472915649e-02,1.027265712618827820e-01,-1.718640923500061035e-01,1.063556224107742310e-01,-1.723400950431823730e-01,-9.571378119289875031e-03,4.539988934993743896e-02,-2.562265470623970032e-02,8.071356266736984253e-02,-1.699474900960922241e-01,2.552838623523712158e-01,-7.330518681555986404e-03,3.090026974678039551e-02,-1.556621640920639038e-01,-1.255686432123184204e-01,9.016080945730209351e-02,6.803037226200103760e-02,5.920892953872680664e-02,-1.080118939280509949e-01,-9.422255307435989380e-02,-6.634899973869323730e-02,4.291328415274620056e-02,1.613225229084491730e-02,2.452734857797622681e-01,-1.804541200399398804e-01,-4.184516146779060364e-02,-5.649505928158760071e-02,-3.162732347846031189e-02,1.592656970024108887e-02,-1.257306896150112152e-02,1.056620627641677856e-01,-6.747612357139587402e-02,4.783613979816436768e-02,1.205227673053741455e-01,8.553034067153930664e-02,-1.013827696442604065e-01,2.999765798449516296e-02,1.682345196604728699e-02,-1.191548630595207214e-01,-1.064535751938819885e-01,1.027509495615959167e-01,1.032536500133574009e-03,7.137828320264816284e-02,9.529379755258560181e-02,-1.238475814461708069e-01,-1.123601049184799194e-01,7.283650338649749756e-02,2.701373212039470673e-02,-1.621601730585098267e-01,1.088857576251029968e-01,1.522916555404663086e-01,1.402995884418487549e-01,-9.851986914873123169e-02,3.642756119370460510e-02,4.403201863169670105e-02,8.520483970642089844e-03
-1.113829836249351501e-01,-4.059736058115959167e-02,6.173729524016380310e-02,-1.316179428249597549e-02,5.474288761615753174e-02,-3.193700313568115234e-02,-1.896835565567016602e-01,4.292708821594715118e-03,-3.919541090726852417e-02,1.337172230705618858e-03,-1.430101096630096436e-01,-1.851307973265647888e-02,-1.542613748461008072e-02,1.069552674889564514e-01,-2.433835715055465698e-01,-8.086077123880386353e-02,-5.491942539811134338e-02,-1.165651082992553711e-01,-2.967549487948417664e-02,5.949215590953826904e-02,1.259105652570724487e-01,6.705958396196365356e-02,4.039452224969863892e-02,-7.353263348340988159e-02,-1.218080148100852966e-01,4.722658544778823853e-02,-4.985439404845237732e-02,4.852959141135215759e-02,6.076471135020256042e-02,-1.121040340512990952e-02,3.268510848283767700e-02,6.328698713332414627e-03,-4.541182424873113632e-03,1.006177142262458801e-01,4.195892065763473511e-02,-2.934722974896430969e-02,1.062312573194503784e-01,4.348316416144371033e-02,7.458589226007461548e-02,1.248558759689331055e-01,-5.597385577857494354e-03,-1.470438092947006226e-01,-2.075615338981151581e-02,5.947653576731681824e-02,-2.391690015792846680e-02,5.331182479858398438e-02,1.649795472621917725e-01,-1.931761354207992554e-01,-9.046046435832977295e-02,4.351552575826644897e-02,4.567832872271537781e-02,-1.960102170705795288e-01,-1.147805750370025635e-01,2.609711885452270508e-02,-5.052402988076210022e-02,9.841118752956390381e-02,-6.980067584663629532e-03,1.253458112478256226e-01,1.336212009191513062e-01,-5.187202244997024536e-02,-7.708459347486495972e-02,-2.412270754575729370e-01,-1.803008466958999634e-01,8.404897153377532959e-02,-9.668955951929092407e-02,-3.668986260890960693e-02,-2.454698532819747925e-01,7.887569069862365723e-02,8.214031904935836792e-02,7.104662805795669556e-02,6.887941807508468628e-02,-1.044889464974403381e-01,6.999326497316360474e-02,-4.334129020571708679e-02,7.158136367797851562e-02,2.824849821627140045e-02,1.370676606893539429e-01,-5.655484646558761597e-02,-9.038057923316955566e-02,1.762702912092208862e-01,-7.371246069669723511e-02,8.492968976497650146e-02,1.392021030187606812e-01,1.043839603662490845e-01,-1.277297139167785645e-01,-5.510871484875679016e-02,-7.642485201358795166e-02,1.092322468757629395e-01,1.141346916556358337e-01,5.473258905112743378e-03,1.501947045326232910e-01,-2.108809724450111389e-02,-1.326868310570716858e-02,-1.656799018383026123e-01,4.536248743534088135e-02,6.605573929846286774e-03,6.578415632247924805e-03,8.222402632236480713e-02,-5.099584534764289856e-02,-7.082672789692878723e-03
1.602890901267528534e-02,-2.816900238394737244e-02,-1.351656764745712280e-01,1.140105817466974258e-02,4.245297983288764954e-02,-2.503137290477752686e-01,1.425553262233734131e-01,1.451666001230478287e-02,1.556769460439682007e-01,-2.198614329099655151e-01,6.372407078742980957e-02,-6.695948541164398193e-03,4.001668840646743774e-02,3.133674338459968567e-02,-1.305484473705291748e-01,4.211419820785522461e-02,-1.071776971220970154e-01,1.297253966331481934e-01,-1.347125023603439331e-01,-2.005196362733840942e-01,-1.102927401661872864e-01,-1.485766172409057617e-01,5.894995108246803284e-02,-6.162149831652641296e-02,7.819398492574691772e-02,1.179182007908821106e-01,2.698971517384052277e-02,1.024871766567230225e-01,-3.773029521107673645e-02,-1.795573979616165161e-01,-6.999190431088209152e-03,1.057396978139877319e-01,5.254518985748291016e-02,6.721183657646179199e-02,-4.752460122108459473e-02,-8.424969762563705444e-02,1.190491169691085815e-01,4.416393581777811050e-03,8.456312119960784912e-02,2.006429806351661682e-02,3.879183670505881310e-03,2.481266260147094727e-01,-1.833897083997726440e-02,-1.196397319436073303e-01,1.151295658200979233e-02,4.528550058603286743e-02,1.725349873304367065e-01,-3.564263135194778442e-02,3.608708083629608154e-02,3.983616083860397339e-02,-1.941802650690078735e-01,-3.638187795877456665e-02,5.707059055566787720e-03,8.284745365381240845e-02,1.207509636878967285e-01,5.143028497695922852e-02,-1.817700266838073730e-01,8.067501336336135864e-02,1.061684414744377136e-01,5.138228181749582291e-03,1.268714517354965210e-01,-1.968183964490890503e-01,6.334380805492401123e-02,1.404903382062911987e-01,2.623966708779335022e-02,1.153528243303298950e-01,7.071840763092041016e-02,-8.127153664827346802e-02,-1.376522183418273926e-01,-5.643675848841667175e-02,-6.428839266300201416e-02,1.276185959577560425e-01,-1.322554200887680054e-01,4.745328798890113831e-02,1.897796429693698883e-02,-1.545365899801254272e-02,1.457738876342773438e-01,2.558127790689468384e-02,-8.390579372644424438e-02,1.957787573337554932e-02,-4.036114737391471863e-02,1.193636134266853333e-01,8.686646074056625366e-02,-8.554083108901977539e-02,-6.967501342296600342e-02,-2.744437009096145630e-02,-2.207821607589721680e-02,1.838964521884918213e-01,-1.992918998003005981e-01,-9.540438652038574219e-02,1.954480074346065521e-02,-1.099923104047775269e-01,1.710245311260223389e-01,8.626437187194824219e-02,6.442688405513763428e-02,-4.982327669858932495e-02,6.443306058645248413e-02,2.159711159765720367e-02,-2.949774079024791718e-02,2.199040651321411133e-01
3.318755328655242920e-02,1.293576695024967194e-02,-9.145222604274749756e-02,-7.189374417066574097e-02,1.282839477062225342e-01,-1.391033083200454712e-01,-1.140199303627014160e-01,6.031684577465057373e-02,-1.736536622047424316e-02,1.129987612366676331e-01,1.044068261981010437e-01,3.383963182568550110e-02,-4.580662027001380920e-02,3.720876947045326233e-02,-4.510463774204254150e-02,5.592775531113147736e-03,4.639586806297302246e-02,-4.411781579256057739e-02,-1.076132953166961670e-01,2.678828313946723938e-02,-9.665100276470184326e-02,8.433284610509872437e-02,-8.614484965801239014e-02,5.551931262016296387e-02,7.096800953149795532e-02,-5.961705930531024933e-03,-1.112271007150411606e-02,2.702483907341957092e-02,5.580972135066986084e-02,1.110208034515380859e-01,-8.952831849455833435e-03,1.198993250727653503e-01,1.177975814789533615e-02,-4.529265314340591431e-02,1.614663749933242798e-01,-1.366194784641265869e-01,-6.910259276628494263e-02,-5.347729101777076721e-02,-8.920198678970336914e-02,-2.140546441078186035e-01,-2.208177559077739716e-02,1.250661313533782959e-01,1.965880841016769409e-01,-8.135268092155456543e-02,1.159528642892837524e-01,-1.952949911355972290e-02,2.752878516912460327e-02,1.273389011621475220e-01,1.726114749908447266e-02,-4.231219738721847534e-02,5.408737808465957642e-02,-9.242149442434310913e-02,-1.924221813678741455e-01,8.978106081485748291e-02,-1.674236804246902466e-01,-1.753993779420852661e-01,-1.475704833865165710e-02,-3.235120093449950218e-03,5.816030502319335938e-02,1.832687556743621826e-01,-8.879509754478931427e-03,-1.094902455806732178e-01,1.594567485153675079e-02,1.545092463493347168e-02,-9.367616730742156506e-04,1.007749512791633606e-01,1.969850063323974609e-02,-2.819513157010078430e-02,-2.849211394786834717e-01,-9.322264045476913452e-02,1.502732932567596436e-01,9.142597019672393799e-02,7.709328830242156982e-02,4.617812484502792358e-02,-3.580415993928909302e-02,-8.096678555011749268e-02,6.898468732833862305e-02,5.729812383651733398e-02,1.533929109573364258e-01,1.095581054687500000e-01,1.012221500277519226e-01,7.113645225763320923e-02,4.005095735192298889e-02,-6.158535555005073547e-02,-4.466747865080833435e-02,-6.094903685152530670e-03,2.024599909782409668e-01,-1.313974335789680481e-02,-6.330819427967071533e-02,-1.588350236415863037e-01,-4.351851344108581543e-02,-1.193883791565895081e-01,-2.242715284228324890e-02,2.256659604609012604e-02,1.122198551893234253e-01,-3.572541172616183758e-04,8.831777423620223999e-02,3.275318443775177002e-02,5.356325302273035049e-03,5.936104804277420044e-02
-1.309624128043651581e-02,-5.740160495042800903e-02,-1.636092513799667358e-01,2.009561751037836075e-03,1.425078231841325760e-02,-7.021434605121612549e-02,4.831511899828910828e-02,-2.178966104984283447e-01,2.332575023174285889e-01,1.254419535398483276e-01,-4.435194656252861023e-02,9.045293927192687988e-02,2.676063589751720428e-02,-1.165860593318939209e-01,7.020232081413269043e-02,9.273356199264526367e-02,-5.377752706408500671e-02,-1.022161170840263367e-01,9.080825373530387878e-03,7.382599264383316040e-02,2.014400511980056763e-01,-1.572577655315399170e-01,-1.806433685123920441e-02,1.288114190101623535e-01,2.412703186273574829e-01,2.999235689640045166e-02,-6.857017427682876587e-02,-1.974914819002151489e-01,-3.561982885003089905e-05,-4.459800571203231812e-02,1.451179664582014084e-02,-1.579666584730148315e-01,6.329935789108276367e-02,-1.755389124155044556e-01,-2.911549806594848633e-01,-2.247042581439018250e-02,-8.745863288640975952e-02,-9.669056534767150879e-02,-1.007268764078617096e-02,-1.160235852003097534e-01,-1.911816745996475220e-02,5.692924559116363525e-02,2.684835344552993774e-02,-1.084113027900457382e-02,-1.416196674108505249e-01,-6.709239631891250610e-02,1.570393145084381104e-01,-1.990118175745010376e-01,1.373064517974853516e-01,1.794878244400024414e-01,-9.164242446422576904e-02,-9.826272726058959961e-02,1.612178981304168701e-02,2.176254391670227051e-01,9.789296984672546387e-02,6.105213612318038940e-02,-7.217788696289062500e-02,-3.346711024641990662e-02,-9.717082232236862183e-02,-5.010401457548141479e-02,-8.729620277881622314e-02,-1.252267807722091675e-01,3.716051578521728516e-02,5.178275331854820251e-02,2.319004386663436890e-01,1.268217712640762329e-01,-1.083267256617546082e-01,-1.572918891906738281e-01,2.047264575958251953e-01,9.570727497339248657e-02,-5.759417079389095306e-03,4.473553597927093506e-02,9.754627197980880737e-02,-1.251929700374603271e-01,3.775459155440330505e-02,2.466536611318588257e-01,9.175450354814529419e-02,-7.673775404691696167e-02,6.552454829216003418e-02,1.028727144002914429e-01,1.189784239977598190e-02,-3.641095943748950958e-03,-2.660941518843173981e-02,-2.829548418521881104e-01,-1.569795906543731689e-01,6.954004615545272827e-02,3.358269482851028442e-02,-1.302280649542808533e-02,3.254644572734832764e-02,-8.425065875053405762e-02,1.910777091979980469e-01,-1.326810568571090698e-01,-5.727614462375640869e-02,-6.906269490718841553e-02,-1.182362437248229980e-01,-7.101499289274215698e-02,3.650115057826042175e-02,3.369611874222755432e-02,-4.176266118884086609e-02,1.101986542344093323e-01
-7.435809820890426636e-03,-2.663305699825286865e-01,-1.138968467712402344e-01,1.438238173723220825e-01,9.196019917726516724e-02,-6.254548579454421997e-02,-1.541594266891479492e-01,-1.005947738885879517e-01,4.626666754484176636e-02,-4.778240248560905457e-02,2.025653049349784851e-02,1.208370402455329895e-01,-3.030611947178840637e-02,-4.667419940233230591e-02,-3.301367536187171936e-02,6.189698725938796997e-02,-3.983141109347343445e-02,9.418346919119358063e-03,-7.129263877868652344e-02,2.335482984781265259e-01,-7.567063719034194946e-02,-2.457831613719463348e-02,-1.364133358001708984e-01,-6.946021318435668945e-02,1.968329772353172302e-02,8.881904184818267822e-02,-8.304011076688766479e-02,-2.004031091928482056e-01,2.228486351668834686e-02,2.690840139985084534e-02,-1.184341683983802795e-02,-1.038472875952720642e-01,-7.862181216478347778e-02,1.329128816723823547e-02,-3.102889657020568848e-02,-3.597152605652809143e-02,1.628856807947158813e-01,2.136085033416748047e-01,9.808087721467018127e-03,-4.173899069428443909e-02,3.688439726829528809e-02,-1.917390711605548859e-02,4.049128666520118713e-02,7.948546670377254486e-03,8.270750194787979126e-02,1.685422100126743317e-02,-6.293000280857086182e-02,1.015472561120986938e-01,3.179336490575224161e-04,1.047838851809501648e-01,1.506120115518569946e-01,-1.241955384612083435e-01,8.487293124198913574e-02,3.145579621195793152e-02,-3.951009362936019897e-02,-3.091238252818584442e-02,9.471330791711807251e-02,-7.451640907675027847e-03,-8.587592095136642456e-02,-8.424405008554458618e-02,8.946658344939351082e-04,-7.794724404811859131e-02,3.679776797071099281e-03,-7.182697206735610962e-02,-2.571184933185577393e-02,1.960295811295509338e-02,1.098514422774314880e-01,1.027936339378356934e-01,1.322512030601501465e-01,-1.098186150193214417e-02,-1.753805875778198242e-01,2.257900498807430267e-02,9.664993733167648315e-02,4.012663289904594421e-02,-1.247096806764602661e-01,1.901784837245941162e-01,-9.758313000202178955e-02,4.799287766218185425e-02,1.389909982681274414e-01,-1.273096203804016113e-01,1.188716143369674683e-01,-4.133147746324539185e-02,1.211083605885505676e-01,-1.228033304214477539e-01,7.002937793731689453e-02,-1.339233368635177612e-01,1.278050988912582397e-02,-1.683276146650314331e-01,5.713704042136669159e-03,-3.020708821713924408e-02,-8.618330955505371094e-02,2.003718726336956024e-02,1.649513393640518188e-01,-3.376004099845886230e-02,-9.337791055440902710e-02,4.849421977996826172e-02,-5.272758379578590393e-02,9.823358803987503052e-02,6.840744754299521446e-04,-5.765490978956222534e-02
-1.409016251564025879e-01,-8.363851904869079590e-02,1.504816412925720215e-01,-8.727214485406875610e-02,-8.217949420213699341e-02,1.701708734035491943e-01,1.262532621622085571e-01,-1.002621203660964966e-01,-6.753283739089965820e-02,-1.097665056586265564e-01,8.973446488380432129e-02,-2.365992963314056396e-02,-1.634507477283477783e-01,8.277401328086853027e-03,-4.347354918718338013e-02,4.190563410520553589e-02,6.074090953916311264e-03,8.005511015653610229e-02,-3.881496563553810120e-02,-1.220762170851230621e-02,1.342927813529968262e-01,1.098155900835990906e-01,-1.688337139785289764e-02,-2.692955136299133301e-01,1.298654824495315552e-01,-3.023584559559822083e-02,3.775588050484657288e-02,1.154726594686508179e-01,9.795220941305160522e-02,7.033794373273849487e-02,-1.690903678536415100e-02,-7.593699544668197632e-02,1.209770292043685913e-01,1.117981374263763428e-01,9.275552816689014435e-03,-1.302319765090942383e-01,6.682775914669036865e-02,-1.911448091268539429e-01,-6.513082981109619141e-02,-9.379777126014232635e-03,1.632230281829833984e-01,-8.557634800672531128e-02,-8.173657208681106567e-02,-9.358149021863937378e-02,9.178492426872253418e-02,8.276700228452682495e-02,1.712436974048614502e-01,4.019724950194358826e-02,-7.747481018304824829e-02,-1.510261148214340210e-01,-1.823790557682514191e-02,-4.104423895478248596e-02,7.964879274368286133e-02,-4.936298727989196777e-02,3.457659855484962463e-02,9.719429165124893188e-02,1.077377647161483765e-01,1.896989345550537109e-01,-1.122294664382934570e-01,1.885996945202350616e-02,-5.111400969326496124e-03,-8.315283805131912231e-02,-1.336853355169296265e-01,-8.482132107019424438e-02,-1.159221585839986801e-02,-1.860221773386001587e-01,-4.309941828250885010e-02,5.507102608680725098e-02,-9.317120909690856934e-02,-1.030416414141654968e-02,-3.254329040646553040e-02,1.513639539480209351e-01,-5.312540382146835327e-02,-9.669400751590728760e-02,1.566609442234039307e-01,-3.684572502970695496e-02,-6.213324517011642456e-02,1.477207839488983154e-01,1.020523831248283386e-01,2.151406556367874146e-02,-1.419881284236907959e-01,8.068426698446273804e-02,-2.885689958930015564e-02,-9.694225154817104340e-03,2.845516242086887360e-02,-1.629734039306640625e-01,6.740012764930725098e-02,-8.169940859079360962e-02,7.717207819223403931e-02,7.857991009950637817e-02,-1.645810529589653015e-02,-3.360069543123245239e-02,-1.779687553644180298e-01,-1.288565546274185181e-01,9.821091778576374054e-03,-1.269727647304534912e-01,1.415753923356533051e-02,-1.134725734591484070e-01,-1.216963380575180054e-01,-9.087271243333816528e-02
1.402635127305984497e-01,-5.322869867086410522e-02,2.747193574905395508e-01,7.061191648244857788e-02,8.786872774362564087e-02,-1.030580475926399231e-01,3.625295823439955711e-03,-2.171868830919265747e-01,-3.253136947751045227e-02,-7.013024389743804932e-02,-3.805680200457572937e-02,-1.574740558862686157e-01,-1.073690727353096008e-01,2.825258299708366394e-02,1.124217212200164795e-01,-1.765470206737518311e-02,1.579708606004714966e-02,4.658572748303413391e-02,9.997659176588058472e-02,1.139500588178634644e-01,3.555316105484962463e-02,1.316144019365310669e-01,5.756687745451927185e-02,-1.475818902254104614e-01,6.514737755060195923e-02,1.077431216835975647e-01,-5.566345900297164917e-02,2.642634324729442596e-02,1.027587521821260452e-02,-1.504651159048080444e-01,1.399875283241271973e-01,-1.535147726535797119e-01,-1.262972056865692139e-01,5.121454223990440369e-02,-9.998696297407150269e-02,-1.239936575293540955e-01,-2.249285206198692322e-02,1.516783516854047775e-02,1.295456439256668091e-01,3.044238686561584473e-02,-1.739974878728389740e-02,1.461923122406005859e-01,9.387131780385971069e-02,-1.549679040908813477e-01,6.727630645036697388e-02,-1.876770108938217163e-01,-6.921067833900451660e-02,1.156207919120788574e-01,1.146418880671262741e-02,4.358945414423942566e-02,9.501356631517410278e-02,9.380169212818145752e-03,2.538513951003551483e-02,1.485662609338760376e-01,6.943364441394805908e-02,5.056891962885856628e-02,-1.129944473505020142e-01,1.175329685211181641e-01,-3.058426454663276672e-02,-1.180810108780860901e-01,-1.551028043031692505e-01,4.798971582204103470e-03,-5.278038233518600464e-02,2.743097841739654541e-01,4.500253126025199890e-02,-1.363446414470672607e-01,-1.225498467683792114e-01,-1.256894618272781372e-01,1.499937176704406738e-01,-5.549237504601478577e-02,-8.530464023351669312e-02,-1.031557694077491760e-01,-6.740037351846694946e-02,1.762494910508394241e-03,6.746038049459457397e-02,2.094012871384620667e-02,-6.217170134186744690e-02,6.886143237352371216e-02,-6.977329403162002563e-02,-6.313038617372512817e-02,-5.589887872338294983e-02,3.166567534208297729e-03,1.171124652028083801e-01,5.239651724696159363e-02,-7.610040903091430664e-02,3.357370849698781967e-03,-1.194513216614723206e-01,-2.115563750267028809e-01,2.001467160880565643e-02,1.412554383277893066e-01,-4.124991223216056824e-02,-7.131875306367874146e-02,-6.115031987428665161e-02,-5.027757957577705383e-02,6.886316090822219849e-02,-7.963059097528457642e-02,-6.967923045158386230e-02,1.574749201536178589e-01,-1.177516281604766846e-01,-3.191571682691574097e-02
-8.274596184492111206e-02,-2.536656148731708527e-02,-1.876006722450256348e-01,-2.320733480155467987e-02,1.802517324686050415e-01,5.804409831762313843e-02,-1.349013745784759521e-01,6.681312620639801025e-02,8.052742481231689453e-02,6.334833800792694092e-02,1.083339378237724304e-01,-7.485512644052505493e-02,1.596604138612747192e-01,-7.932685315608978271e-02,-7.116880267858505249e-02,-1.076329499483108521e-01,-7.169728726148605347e-02,-1.973587870597839355e-01,-2.121425978839397430e-02,8.283739909529685974e-03,7.280152291059494019e-02,1.654970645904541016e-01,-2.266831248998641968e-01,-1.120903491973876953e-01,-5.153413861989974976e-02,-1.057287809089757502e-04,-2.327645942568778992e-02,-5.601190496236085892e-03,-2.796467952430248260e-02,-6.380572915077209473e-02,1.389094293117523193e-01,2.663134336471557617e-01,3.255874291062355042e-02,1.544145196676254272e-01,1.061335057020187378e-01,1.847148872911930084e-02,-7.893387228250503540e-02,2.926568686962127686e-01,6.920884829014539719e-03,-8.447887003421783447e-02,-2.343137981370091438e-03,-2.771384455263614655e-02,-1.836981996893882751e-02,5.112297460436820984e-02,2.681489661335945129e-02,-8.520267158746719360e-02,-5.929542332887649536e-02,-1.320802234113216400e-02,-1.969269067049026489e-01,-6.371057778596878052e-02,-1.751009002327919006e-02,1.640901714563369751e-02,-5.058204010128974915e-02,8.317673346027731895e-04,2.288277819752693176e-02,-7.051510363817214966e-02,-1.325127333402633667e-01,4.176442511379718781e-03,-1.617040783166885376e-01,-1.465509459376335144e-02,1.160591468214988708e-01,6.555362045764923096e-02,-1.052653491497039795e-01,8.064836263656616211e-02,2.584336996078491211e-01,-2.936693467199802399e-02,6.431047618389129639e-02,-1.329466402530670166e-01,-8.077595382928848267e-02,-3.453801274299621582e-01,1.234633773565292358e-01,-3.303252905607223511e-02,-1.490823365747928619e-02,2.477829903364181519e-02,7.428396027535200119e-03,-2.000110000371932983e-01,-7.656634598970413208e-02,1.992279198020696640e-03,-3.906216239556670189e-03,6.892641633749008179e-02,-2.716344594955444336e-01,-1.663623154163360596e-01,1.203829199075698853e-01,-3.196487203240394592e-02,-2.436206117272377014e-02,-9.248574823141098022e-02,-1.567565649747848511e-02,-1.140070706605911255e-01,6.153572350740432739e-02,-3.051172941923141479e-02,-1.472528092563152313e-04,-1.071143597364425659e-01,-5.717867612838745117e-02,-3.110694512724876404e-02,8.591297268867492676e-02,7.133176922798156738e-02,-1.230076923966407776e-01,6.280684471130371094e-02,8.331830799579620361e-02,1.275040395557880402e-02
