1.822968572378158569e-02,-9.327251464128494263e-02,-7.444768399000167847e-02,5.590037629008293152e-02,2.528117597103118896e-02,1.248037144541740417e-01,-9.979323484003543854e-03,-6.044054031372070312e-02,-4.031523317098617554e-02,1.579378545284271240e-02,-1.407407671213150024e-01,7.918705046176910400e-02,-6.978192925453186035e-02,3.720903024077415466e-02,-1.277060061693191528e-01,-7.823033630847930908e-02,-1.582406610250473022e-01,-2.708636224269866943e-01,-7.509665191173553467e-02,1.122851297259330750e-01,-3.123800503090023994e-03,-1.974601149559020996e-01,1.780497282743453979e-01,7.368409633636474609e-02,-1.161780655384063721e-01,-1.201481297612190247e-01,1.492683291435241699e-01,1.168304383754730225e-01,4.550647921860218048e-03,7.873170822858810425e-02,1.410860121250152588e-01,-1.323927342891693115e-01,-6.035254150629043579e-02,1.083093807101249695e-01,-2.503860741853713989e-02,2.559446915984153748e-02,4.196730628609657288e-02,1.963617056608200073e-01,7.044818997383117676e-02,3.696485981345176697e-02,1.152217090129852295e-01,6.740678846836090088e-02,-2.223882265388965607e-02,7.996485382318496704e-02,-6.306082010269165039e-02,-4.327341914176940918e-02,-1.677744835615158081e-01,1.765369325876235962e-01,6.963552534580230713e-02,-5.236399173736572266e-02
-1.012427955865859985e-01,-1.551580429077148438e-01,-3.730371221899986267e-02,1.390125155448913574e-01,-3.407390555366873741e-03,-1.998277753591537476e-02,-4.922258201986551285e-03,-8.231749385595321655e-02,7.869228720664978027e-02,3.929052501916885376e-02,1.253369152545928955e-01,-4.516451060771942139e-02,-1.060278490185737610e-01,1.830210089683532715e-01,-2.974637784063816071e-02,5.313299968838691711e-02,-4.841446131467819214e-02,5.109019577503204346e-02,-8.496334403753280640e-02,-2.256685942411422729e-01,9.409101307392120361e-02,1.575067988596856594e-03,-5.721763148903846741e-02,1.830977946519851685e-01,-1.755656599998474121e-01,-2.557664923369884491e-02,6.931461393833160400e-02,-1.253410894423723221e-02,3.135807812213897705e-02,-2.234533876180648804e-01,5.872745811939239502e-02,-6.484716385602951050e-02,-2.347459644079208374e-01,1.694218069314956665e-01,-9.604536741971969604e-02,-2.256505005061626434e-02,-1.661054342985153198e-01,-1.130391135811805725e-01,1.729283854365348816e-02,4.334038496017456055e-02,-7.025430351495742798e-02,-2.880766093730926514e-01,1.350101665593683720e-03,-1.316513586789369583e-02,-1.132562905550003052e-01,1.272191409952938557e-03,3.042109124362468719e-02,2.576185204088687897e-02,1.669170707464218140e-01,6.653991341590881348e-02
8.502551168203353882e-02,1.502865366637706757e-02,-1.763578206300735474e-01,-1.182951256632804871e-01,-1.099055260419845581e-01,1.011867299675941467e-01,6.148546934127807617e-03,4.849620163440704346e-02,2.755890041589736938e-02,4.838860034942626953e-02,4.052203148603439331e-02,7.055086642503738403e-02,3.958262130618095398e-02,-6.622388958930969238e-02,3.041042573750019073e-02,1.324803661555051804e-02,-1.756315082311630249e-01,3.007273003458976746e-02,3.401213325560092926e-03,-1.257038861513137817e-01,-3.583429381251335144e-02,2.439135685563087463e-02,-1.381177306175231934e-01,-2.340492792427539825e-02,-5.182894691824913025e-02,-1.928243935108184814e-01,-4.122182354331016541e-02,-8.871423453092575073e-02,7.657663431018590927e-03,1.113819628953933716e-01,1.503600622527301311e-03,1.310303658246994019e-01,-1.187379378825426102e-02,1.162094101309776306e-01,3.302082046866416931e-02,7.527922093868255615e-02,3.002534247934818268e-02,1.414607316255569458e-01,-1.411527395248413086e-01,-3.428027406334877014e-02,-5.470049381256103516e-02,-2.120352350175380707e-02,3.116723895072937012e-02,-4.613475129008293152e-02,-1.514293700456619263e-01,9.176787734031677246e-02,-4.544660076498985291e-02,-3.442331030964851379e-02,-8.632600307464599609e-02,-2.700069546699523926e-01
7.024858891963958740e-02,1.232788860797882080e-01,1.228265464305877686e-01,8.356960862874984741e-02,1.016450077295303345e-01,1.013668254017829895e-01,-8.988728374242782593e-02,-9.474706649780273438e-02,9.143473953008651733e-02,-1.708292812108993530e-01,1.676321029663085938e-01,-9.955755621194839478e-02,-2.156287133693695068e-01,1.091578509658575058e-02,1.450277864933013916e-01,4.353214800357818604e-02,-2.771362662315368652e-02,5.338352173566818237e-03,1.350663788616657257e-02,-9.750889986753463745e-02,-1.359483748674392700e-01,-6.374888867139816284e-02,-7.201848085969686508e-03,-1.056792438030242920e-01,-5.754988268017768860e-02,1.226269640028476715e-02,8.802004158496856689e-02,1.849671304225921631e-01,3.942492231726646423e-02,-9.549041837453842163e-02,3.011788800358772278e-02,-4.315476492047309875e-02,-1.169669535011053085e-02,7.647886127233505249e-02,-9.880367666482925415e-02,9.349805116653442383e-02,-9.935139119625091553e-02,1.660078167915344238e-01,-1.600341051816940308e-01,-3.223641961812973022e-02,-5.911623686552047729e-02,7.911664992570877075e-02,-2.810204327106475830e-01,-9.364877641201019287e-02,-3.198521956801414490e-02,1.317962706089019775e-01,1.023970767855644226e-01,1.349281519651412964e-01,-6.350231170654296875e-02,4.829158261418342590e-02
8.601628988981246948e-02,1.718979328870773315e-01,-1.202562749385833740e-01,-8.636166900396347046e-02,-3.757961839437484741e-02,5.903881415724754333e-02,-1.671807616949081421e-01,1.292298734188079834e-01,-1.864496059715747833e-02,-6.072252616286277771e-02,-3.453651908785104752e-03,2.495734095573425293e-01,7.807503640651702881e-02,-6.319724768400192261e-02,1.816755384206771851e-01,4.910276457667350769e-02,2.215044572949409485e-02,3.370827063918113708e-02,1.763890236616134644e-01,7.014006376266479492e-02,4.039951041340827942e-02,2.500907517969608307e-02,5.483282357454299927e-02,4.490749165415763855e-02,1.075409445911645889e-02,-4.199471324682235718e-02,8.910942822694778442e-02,4.589377343654632568e-02,5.280990898609161377e-02,-1.990321576595306396e-01,-9.195770323276519775e-02,1.085156481713056564e-02,-1.019331216812133789e-01,4.583286121487617493e-02,-1.289678514003753662e-01,-1.067367568612098694e-02,-7.162421941757202148e-02,8.037729561328887939e-02,5.407587811350822449e-02,-3.473640605807304382e-02,1.621219888329505920e-02,-6.578338891267776489e-02,-1.013808324933052063e-01,-1.823846064507961273e-02,7.038388401269912720e-02,4.924613609910011292e-02,4.377573356032371521e-02,2.050294540822505951e-02,-4.715071618556976318e-02,-4.901884123682975769e-03
-9.131748974323272705e-02,-3.224195539951324463e-02,-6.838691979646682739e-02,-2.255686931312084198e-02,5.466204509139060974e-02,-1.616143286228179932e-01,4.952203482389450073e-02,-9.305039793252944946e-02,2.595243789255619049e-02,-9.309057891368865967e-02,2.781123667955398560e-02,1.507233362644910812e-03,-1.747884042561054230e-02,-2.294483035802841187e-01,-1.141574904322624207e-01,5.315211787819862366e-02,3.393045067787170410e-02,-2.785274572670459747e-02,2.056079953908920288e-01,-1.211437061429023743e-01,-8.719539269804954529e-03,9.963928908109664917e-02,-2.101147323846817017e-01,1.101746484637260437e-01,-7.627639919519424438e-02,4.484406113624572754e-02,6.151155568659305573e-03,-5.610466748476028442e-02,1.108102872967720032e-01,-6.935524940490722656e-02,2.123619914054870605e-01,-9.959180653095245361e-02,-2.601955272257328033e-02,-4.538042098283767700e-02,1.481942832469940186e-01,-1.112606748938560486e-02,7.044842466711997986e-03,5.550547316670417786e-02,-1.164608746767044067e-01,4.121007397770881653e-02,5.684709176421165466e-02,-6.377603858709335327e-02,7.343398779630661011e-02,9.842588752508163452e-02,6.169779598712921143e-02,7.642941176891326904e-02,4.206966608762741089e-02,-4.924549907445907593e-02,1.179016381502151489e-01,1.112441420555114746e-01
1.156342998147010803e-01,6.487356871366500854e-02,-5.321743339300155640e-02,2.695083916187286377e-01,-2.724781632423400879e-01,1.369820535182952881e-01,3.217395767569541931e-02,1.512431539595127106e-03,7.465199381113052368e-02,-4.742003604769706726e-02,4.404077678918838501e-02,1.372330784797668457e-01,-1.442924886941909790e-01,-9.840305149555206299e-02,4.721863195300102234e-02,-3.786640614271163940e-02,2.030786313116550446e-02,-1.092864647507667542e-01,4.106406867504119873e-02,-1.502582523971796036e-02,4.479270428419113159e-02,2.651737537235021591e-03,1.037753149867057800e-01,-1.248394399881362915e-01,1.121429502964019775e-01,1.029153093695640564e-01,1.131439302116632462e-02,5.713004246354103088e-02,8.079236745834350586e-02,4.590298980474472046e-02,-5.272244662046432495e-02,-5.203125625848770142e-02,-3.749911673367023468e-03,7.028868794441223145e-02,-7.158650457859039307e-02,1.117989420890808105e-01,-1.005004066973924637e-02,-1.160958781838417053e-01,1.695312559604644775e-02,4.514162987470626831e-02,-1.065601706504821777e-01,-8.838340640068054199e-02,-1.058708224445581436e-02,-2.357310429215431213e-02,-1.564298942685127258e-02,-8.767596445977687836e-03,2.447400093078613281e-01,-5.341732874512672424e-02,5.850790068507194519e-02,-6.011801958084106445e-02
-4.959524050354957581e-02,-4.378607869148254395e-02,-2.721003293991088867e-01,3.957997635006904602e-02,-3.884703293442726135e-02,5.470616370439529419e-02,1.410089135169982910e-01,-4.107433557510375977e-02,-7.377095520496368408e-02,1.041021570563316345e-01,-9.468866139650344849e-02,5.178977921605110168e-02,4.632702842354774475e-02,-3.367708250880241394e-02,-4.866782575845718384e-02,-2.275880575180053711e-01,1.167408823966979980e-01,-5.164679884910583496e-02,-3.099798597395420074e-02,1.200888976454734802e-01,7.675825059413909912e-02,6.391374021768569946e-02,-1.112607074901461601e-03,-6.580695509910583496e-02,-5.105440691113471985e-02,-1.811505481600761414e-02,6.909939646720886230e-02,-4.251835867762565613e-02,-4.351906105875968933e-02,1.552386209368705750e-02,-2.070593088865280151e-02,-5.348534882068634033e-02,2.273661270737648010e-02,-5.969235673546791077e-02,-3.710960969328880310e-02,1.635960489511489868e-01,1.172636374831199646e-01,-4.726367816329002380e-02,2.083904668688774109e-02,3.417829424142837524e-02,-1.482923049479722977e-02,2.123190164566040039e-01,1.565668880939483643e-01,-3.931819275021553040e-02,6.287647783756256104e-02,1.638298295438289642e-02,-7.943558692932128906e-02,6.681486964225769043e-02,-1.781764477491378784e-01,-8.756493777036666870e-02
-2.603541500866413116e-02,6.514557451009750366e-02,-1.110921427607536316e-01,-9.619633853435516357e-02,9.209021180868148804e-02,1.115717664361000061e-01,-1.530365794897079468e-01,-1.161507964134216309e-01,1.144058927893638611e-01,-1.018588170409202576e-01,-1.061026379466056824e-01,8.177737146615982056e-02,-3.918083012104034424e-02,1.012476310133934021e-01,-5.408270657062530518e-02,1.130343824625015259e-01,-6.245497148483991623e-03,3.152815252542495728e-02,1.691482588648796082e-02,9.343255311250686646e-02,1.229213699698448181e-01,-1.254118978977203369e-01,-7.604179531335830688e-02,5.944541841745376587e-02,-1.023495346307754517e-01,-9.082026779651641846e-02,-5.581099912524223328e-02,-1.317503303289413452e-02,1.111735850572586060e-01,1.054819226264953613e-01,-6.919988244771957397e-02,1.512935571372509003e-02,2.277483791112899780e-02,2.334472090005874634e-01,-2.387315779924392700e-02,-1.721477508544921875e-01,6.440710276365280151e-02,-1.844428293406963348e-02,5.759999901056289673e-02,-8.020346611738204956e-02,-6.834377348423004150e-02,-4.431571811437606812e-02,1.301310062408447266e-01,1.233500912785530090e-01,1.392490714788436890e-01,-6.620141863822937012e-02,-4.481705278158187866e-02,7.551401108503341675e-02,-1.444743126630783081e-01,3.872610162943601608e-03
6.873642653226852417e-02,4.931228235363960266e-02,-1.171698644757270813e-01,-3.105357475578784943e-02,-7.935528643429279327e-03,-5.937638506293296814e-02,6.938843429088592529e-02,8.386607281863689423e-03,-1.893717497587203979e-01,-2.077971957623958588e-02,-8.925924450159072876e-02,-2.193934768438339233e-01,1.691726744174957275e-01,-1.807364672422409058e-01,1.098772287368774414e-01,-1.114696934819221497e-01,1.525446325540542603e-01,1.395450383424758911e-01,-5.891254637390375137e-03,7.220221310853958130e-02,2.325049042701721191e-01,-2.452822402119636536e-02,2.203417718410491943e-01,8.024024218320846558e-02,8.986903727054595947e-02,-7.189760450273752213e-03,-1.442889869213104248e-01,-2.780669927597045898e-02,-3.061609342694282532e-02,9.643827378749847412e-02,1.528126150369644165e-01,5.062112584710121155e-02,3.639566525816917419e-02,-4.219141975045204163e-02,5.648667365312576294e-02,1.324436068534851074e-01,1.931793987751007080e-02,-1.281370371580123901e-01,-1.348443031311035156e-01,7.544529438018798828e-02,-9.246958047151565552e-02,-5.982881784439086914e-02,-4.948776215314865112e-02,5.434854701161384583e-02,-1.033473759889602661e-01,-1.371336430311203003e-01,6.069253385066986084e-02,-2.994127571582794189e-01,1.496989578008651733e-01,-8.580575883388519287e-02
1.600730121135711670e-01,2.356314361095428467e-01,-3.409475320950150490e-03,-8.601931855082511902e-03,-1.203968077898025513e-01,9.479162842035293579e-02,-1.789183542132377625e-02,1.536500006914138794e-01,-7.755323499441146851e-02,1.505543142557144165e-01,-1.092578992247581482e-01,5.237305909395217896e-02,-3.826562315225601196e-02,-7.953332364559173584e-02,3.962737321853637695e-02,-2.881386578083038330e-01,-2.536532841622829437e-02,7.665932178497314453e-02,2.115077525377273560e-01,2.616724073886871338e-01,5.579714663326740265e-03,-1.097884550690650940e-01,1.147327497601509094e-01,-1.251858100295066833e-02,1.216692999005317688e-01,1.311330497264862061e-01,2.006120607256889343e-02,1.414114683866500854e-01,8.724353462457656860e-02,7.200761139392852783e-02,-2.941343002021312714e-02,-9.907722473144531250e-02,-2.384240031242370605e-01,5.309794098138809204e-02,-4.966126382350921631e-02,-1.352273523807525635e-01,1.054861843585968018e-01,1.714648157358169556e-01,1.363859511911869049e-02,-9.553648531436920166e-03,9.279027581214904785e-03,6.004981324076652527e-02,5.066481232643127441e-02,6.343529373407363892e-02,-9.274498373270034790e-02,1.484656613320112228e-02,-1.628682389855384827e-02,3.644244279712438583e-03,-8.980519324541091919e-02,3.871052758768200874e-03
-1.419580876827239990e-01,6.406397372484207153e-02,3.665252029895782471e-02,-1.862256228923797607e-01,-6.602024659514427185e-03,8.720774203538894653e-02,-8.274934440851211548e-02,5.361994355916976929e-02,-1.027087047696113586e-01,5.917573720216751099e-02,1.748427748680114746e-02,1.202600672841072083e-01,-1.533537954092025757e-01,1.095686927437782288e-01,-6.501647084951400757e-02,-3.574861213564872742e-02,-1.245426014065742493e-01,5.408399924635887146e-02,1.273219436407089233e-01,2.061502337455749512e-01,9.211574494838714600e-02,1.048873588442802429e-01,2.688821963965892792e-02,-1.205213665962219238e-01,7.119114510715007782e-03,2.465918958187103271e-01,3.442962840199470520e-02,8.036642521619796753e-02,-2.630629763007164001e-02,2.778297662734985352e-01,-7.587460428476333618e-02,2.870771586894989014e-01,1.871716529130935669e-01,1.403342932462692261e-01,6.941875070333480835e-02,-1.130509003996849060e-01,-9.449849277734756470e-02,8.771716803312301636e-02,-9.195988625288009644e-02,1.211797446012496948e-01,1.168973371386528015e-01,3.214728832244873047e-02,-1.873345114290714264e-02,3.203777223825454712e-02,7.443553954362869263e-02,5.519511923193931580e-02,-8.680711686611175537e-02,1.323405802249908447e-01,1.581622362136840820e-01,1.984378788620233536e-03
-7.108771055936813354e-02,-7.529214024543762207e-02,1.935333944857120514e-02,-5.721425637602806091e-02,-2.115761116147041321e-02,2.808755077421665192e-02,1.796624623239040375e-02,5.471132323145866394e-02,9.063756465911865234e-02,-9.382427379023283720e-05,-1.675343364477157593e-01,-1.604130305349826813e-02,-9.090842306613922119e-02,3.498647734522819519e-02,-3.104701340198516846e-01,1.483521610498428345e-01,-7.816762477159500122e-02,1.040687486529350281e-01,7.287576328963041306e-03,5.170547962188720703e-02,-1.159653291106224060e-01,1.845874264836311340e-02,-8.038923889398574829e-02,-1.946135461330413818e-01,-2.523445151746273041e-02,-1.406839489936828613e-01,-2.263941057026386261e-02,-4.734388366341590881e-02,1.204159483313560486e-01,1.492914706468582153e-01,-8.779060095548629761e-02,-8.643428236246109009e-02,1.329745203256607056e-01,-3.066477924585342407e-02,7.032387703657150269e-02,-5.778871476650238037e-02,-1.769590675830841064e-01,-1.543445885181427002e-01,1.003144681453704834e-01,9.454276412725448608e-02,8.855942636728286743e-02,2.122669070959091187e-01,-6.940332800149917603e-02,2.345649451017379761e-01,8.168485015630722046e-02,2.181866392493247986e-02,1.031940877437591553e-01,-8.272048830986022949e-02,-7.444028556346893311e-02,-9.779581427574157715e-02
4.986538365483283997e-02,-6.381548196077346802e-02,2.082608342170715332e-01,2.183354645967483521e-01,-1.637859791517257690e-01,7.448036223649978638e-03,-1.727604493498802185e-02,2.264654822647571564e-02,8.299579471349716187e-02,1.734812185168266296e-02,-3.333013877272605896e-02,-5.676615983247756958e-03,-1.943511664867401123e-01,-1.460227556526660919e-02,5.421365797519683838e-02,-2.817041240632534027e-02,-6.124746054410934448e-02,-2.079083770513534546e-01,-1.866210065782070160e-02,-6.894577294588088989e-02,-8.397704362869262695e-02,-1.004040464758872986e-01,2.851474657654762268e-02,1.298663318157196045e-01,-2.876030653715133667e-02,-5.047100782394409180e-02,-6.918726023286581039e-03,-4.808994010090827942e-03,-1.413303166627883911e-01,-1.676456481218338013e-01,-3.970400989055633545e-02,1.312177181243896484e-01,-1.090074777603149414e-01,-1.991387009620666504e-01,1.590070873498916626e-02,3.232243284583091736e-02,6.213559769093990326e-03,-1.751686185598373413e-01,1.079620048403739929e-01,3.564578294754028320e-02,-9.301915764808654785e-02,-6.148591265082359314e-02,2.098429203033447266e-02,1.757000200450420380e-02,4.421790689229965210e-02,-5.337142571806907654e-02,-4.675492271780967712e-02,-3.159103542566299438e-02,4.231972619891166687e-02,-1.372533440589904785e-01
-8.807175606489181519e-02,-1.073422282934188843e-01,-1.522186547517776489e-01,6.366275995969772339e-02,7.335177063941955566e-02,-4.667535424232482910e-02,1.831393539905548096e-01,-9.876301512122154236e-03,1.591669619083404541e-01,-2.595566026866436005e-02,5.382057279348373413e-02,9.435178339481353760e-02,-5.773060023784637451e-02,-3.011164488270878792e-03,-3.013144060969352722e-02,-2.859600447118282318e-02,2.589371614158153534e-02,5.280685424804687500e-02,3.425263985991477966e-02,-1.950229704380035400e-01,1.505577415227890015e-01,2.078596130013465881e-02,-1.177819222211837769e-01,7.839753478765487671e-02,-1.615705043077468872e-01,4.913600161671638489e-02,-3.512740135192871094e-02,-7.750641554594039917e-02,-6.072736904025077820e-02,1.732606738805770874e-01,-1.705256849527359009e-02,-3.491338714957237244e-02,-1.432319730520248413e-01,-7.212283462285995483e-02,1.507997065782546997e-01,-1.087716519832611084e-01,5.698095634579658508e-02,2.458519011270254850e-04,3.653239458799362183e-02,1.232478544116020203e-01,7.818324863910675049e-02,9.708679467439651489e-02,-1.101403608918190002e-01,8.401026949286460876e-03,1.482533663511276245e-01,-8.835850656032562256e-02,-5.753683671355247498e-02,5.214038118720054626e-02,4.005967453122138977e-02,-4.968562722206115723e-02
7.433000952005386353e-02,1.270133722573518753e-02,-1.768050342798233032e-02,1.142621226608753204e-02,1.248697191476821899e-01,-1.177142094820737839e-02,3.503309935331344604e-02,-7.838500291109085083e-02,1.045831069350242615e-01,3.537218272686004639e-02,-1.685587018728256226e-01,-2.332021715119481087e-03,8.150126785039901733e-03,-8.317907899618148804e-02,-1.427050828933715820e-01,7.770340144634246826e-02,-3.722020089626312256e-01,1.159239932894706726e-02,-2.881674095988273621e-02,1.451617106795310974e-02,-7.447680085897445679e-02,-1.357657462358474731e-01,5.514829233288764954e-02,1.918955892324447632e-02,-1.521666198968887329e-01,3.175195679068565369e-02,1.520919352769851685e-01,-5.986237525939941406e-02,-2.586861252784729004e-01,-6.352112442255020142e-02,-6.194874178618192673e-03,-4.743174836039543152e-02,7.338912039995193481e-02,2.109424024820327759e-01,-6.367763876914978027e-02,-1.761055551469326019e-02,-3.305423632264137268e-02,-2.035416513681411743e-01,1.739304512739181519e-01,-2.276471555233001709e-01,-1.367789357900619507e-01,2.242686152458190918e-01,-9.081275761127471924e-02,9.568534046411514282e-02,-1.267514824867248535e-01,7.534220069646835327e-02,-1.194148287177085876e-01,-1.616201400756835938e-01,3.707681596279144287e-02,-1.180993672460317612e-02
