2.799091935157775879e-01,2.822204828262329102e-01,3.665885329246520996e-01,4.892070293426513672e-01,-4.527854323387145996e-01,-3.628635108470916748e-01,4.373528957366943359e-01,3.297880887985229492e-01,4.557248651981353760e-01,-4.708431661128997803e-01
7.288719415664672852e-01,6.687572598457336426e-01,7.410579323768615723e-01,7.581574320793151855e-01,-5.763283967971801758e-01,-5.689072608947753906e-01,6.697241067886352539e-01,6.005051732063293457e-01,7.158243656158447266e-01,-5.433318614959716797e-01
1.211646676063537598e+00,1.146566390991210938e+00,1.181383490562438965e+00,1.161279082298278809e+00,-1.058963298797607422e+00,-1.112478613853454590e+00,1.156660676002502441e+00,1.080642580986022949e+00,1.000980138778686523e+00,-1.159291505813598633e+00
1.195638298988342285e+00,1.083047866821289062e+00,1.147810816764831543e+00,1.090239048004150391e+00,-1.163345575332641602e+00,-1.311065077781677246e+00,1.040519714355468750e+00,1.221885442733764648e+00,9.992455840110778809e-01,-1.192189693450927734e+00
1.094511389732360840e+00,1.193486809730529785e+00,1.021973252296447754e+00,1.131275415420532227e+00,-1.182172656059265137e+00,-1.116009593009948730e+00,1.058111310005187988e+00,1.047606825828552246e+00,1.162647247314453125e+00,-1.001122474670410156e+00
7.450083494186401367e-01,8.043733835220336914e-01,6.662363409996032715e-01,8.031705021858215332e-01,-7.200675606727600098e-01,-5.122640728950500488e-01,6.602128148078918457e-01,7.565947771072387695e-01,8.579357862472534180e-01,-7.572094798088073730e-01
5.107339620590209961e-01,4.431677758693695068e-01,6.949788928031921387e-01,5.474956631660461426e-01,-4.749136567115783691e-01,-5.540594458580017090e-01,4.770160615444183350e-01,5.498999357223510742e-01,4.507525265216827393e-01,-4.720401763916015625e-01
1.222149968147277832e+00,1.362319707870483398e+00,1.334638476371765137e+00,1.162230372428894043e+00,-1.279399275779724121e+00,-1.349635362625122070e+00,1.342131495475769043e+00,1.399733066558837891e+00,1.353841543197631836e+00,-1.376930475234985352e+00
7.431576848030090332e-01,8.165759444236755371e-01,7.661272287368774414e-01,8.031573891639709473e-01,-8.342670202255249023e-01,-8.397743701934814453e-01,9.557832479476928711e-01,8.234688639640808105e-01,8.584449887275695801e-01,-7.547507286071777344e-01
4.030101001262664795e-01,3.820419013500213623e-01,2.435161769390106201e-01,3.370451927185058594e-01,-4.748495221138000488e-01,-3.848938643932342529e-01,3.762558698654174805e-01,3.587697744369506836e-01,3.387013673782348633e-01,-3.195368647575378418e-01
