4.352177977561950684e-01,4.541906714439392090e-01,2.938255667686462402e-01,-3.380099236965179443e-01,4.224374890327453613e-01,-5.327435135841369629e-01,-4.231742918491363525e-01,-1.915260404348373413e-01,2.845115363597869873e-01,-4.384696483612060547e-01
-3.447622060775756836e-01,-3.733493089675903320e-01,-6.061108112335205078e-01,4.805443882942199707e-01,-4.550157785415649414e-01,1.970219612121582031e-01,3.604501485824584961e-01,3.242965042591094971e-01,-3.772528469562530518e-01,4.867994189262390137e-01
-2.147022038698196411e-01,-3.874311149120330811e-01,-4.333499670028686523e-01,2.468107938766479492e-01,-1.843210309743881226e-01,3.952076137065887451e-01,2.965589761734008789e-01,5.933631658554077148e-01,-4.374628365039825439e-01,3.111250996589660645e-01
-4.226486384868621826e-01,-2.692409157752990723e-01,-3.572105169296264648e-01,5.173600912094116211e-01,-3.330812156200408936e-01,2.519064843654632568e-01,3.983837664127349854e-01,4.381444156169891357e-01,-5.944730639457702637e-01,2.768206298351287842e-01
-3.772448599338531494e-01,-4.493320882320404053e-01,-3.991425931453704834e-01,2.525231242179870605e-01,-4.517147839069366455e-01,3.421419262886047363e-01,3.560275137424468994e-01,3.722060918807983398e-01,-4.094329178333282471e-01,3.660219311714172363e-01
4.829635620117187500e-01,3.587579429149627686e-01,3.623606860637664795e-01,-3.852958381175994873e-01,3.938809335231781006e-01,-5.146093368530273438e-01,-5.041317939758300781e-01,-3.081914186477661133e-01,7.982573658227920532e-02,-4.615464508533477783e-01
-2.577118277549743652e-01,-3.473832309246063232e-01,-1.944847404956817627e-01,3.262616991996765137e-01,-3.462554216384887695e-01,2.881898283958435059e-01,2.437010779976844788e-02,3.683294057846069336e-01,-3.153583109378814697e-01,2.911817431449890137e-01
-4.019798934459686279e-01,-1.673570461571216583e-02,-4.729829132556915283e-01,2.902885973453521729e-01,-2.595044970512390137e-01,4.523103833198547363e-01,5.193851590156555176e-01,5.656039714813232422e-01,-4.633259773254394531e-01,4.168688654899597168e-01
4.043533504009246826e-01,4.136095046997070312e-01,2.339275628328323364e-01,-3.590200543403625488e-01,5.116278529167175293e-01,-4.191633164882659912e-01,-4.946955740451812744e-01,-3.257406353950500488e-01,3.201719522476196289e-01,-3.822432458400726318e-01
-2.499372065067291260e-01,-4.652851819992065430e-01,-2.454301416873931885e-01,4.692895114421844482e-01,-2.426561266183853149e-01,2.949399948120117188e-01,3.732347190380096436e-01,3.409334123134613037e-01,-4.478735327720642090e-01,2.330756485462188721e-01
