3.113117218017578125e-01,3.100501298904418945e-01,3.964302241802215576e-01,5.159022212028503418e-01,-4.821572899818420410e-01,-3.952033221721649170e-01,4.674959778785705566e-01,3.588570952415466309e-01,4.851253926753997803e-01,-5.060071945190429688e-01
8.443961739540100098e-01,7.814421653747558594e-01,8.563474416732788086e-01,8.730592727661132812e-01,-6.920654177665710449e-01,-6.843240857124328613e-01,7.853842973709106445e-01,7.144744396209716797e-01,8.307545185089111328e-01,-6.606653928756713867e-01
1.474987864494323730e+00,1.403572320938110352e+00,1.443351626396179199e+00,1.419453024864196777e+00,-1.320149064064025879e+00,-1.375983357429504395e+00,1.419115781784057617e+00,1.340205669403076172e+00,1.262486815452575684e+00,-1.429222583770751953e+00
1.385009527206420898e+00,1.269555091857910156e+00,1.335603356361389160e+00,1.268158435821533203e+00,-1.346140503883361816e+00,-1.502531051635742188e+00,1.227140665054321289e+00,1.409549474716186523e+00,1.183699607849121094e+00,-1.387332081794738770e+00
1.349499344825744629e+00,1.442975401878356934e+00,1.276501655578613281e+00,1.384976744651794434e+00,-1.437215685844421387e+00,-1.370412111282348633e+00,1.313306450843811035e+00,1.299515366554260254e+00,1.417183995246887207e+00,-1.260780334472656250e+00
8.444019556045532227e-01,9.015768170356750488e-01,7.655405402183532715e-01,9.017186760902404785e-01,-8.195235729217529297e-01,-6.116992831230163574e-01,7.597182393074035645e-01,8.548670411109924316e-01,9.564507603645324707e-01,-8.580514788627624512e-01
5.631006360054016113e-01,4.920613169670104980e-01,7.461123466491699219e-01,5.958561897277832031e-01,-5.256593823432922363e-01,-6.071208715438842773e-01,5.284169316291809082e-01,6.001012921333312988e-01,5.011437535285949707e-01,-5.276805758476257324e-01
1.209780216217041016e+00,1.363304853439331055e+00,1.326538920402526855e+00,1.152221083641052246e+00,-1.266502976417541504e+00,-1.338260769844055176e+00,1.330869555473327637e+00,1.396184682846069336e+00,1.341428875923156738e+00,-1.354856252670288086e+00
9.044866561889648438e-01,9.755200743675231934e-01,9.278133511543273926e-01,9.657623171806335449e-01,-9.967590570449829102e-01,-1.000503063201904297e+00,1.117804288864135742e+00,9.836800694465637207e-01,1.019988059997558594e+00,-9.170834422111511230e-01
4.454833865165710449e-01,4.206489920616149902e-01,2.843810319900512695e-01,3.748389184474945068e-01,-5.153025388717651367e-01,-4.282723069190979004e-01,4.174644052982330322e-01,3.987305462360382080e-01,3.792950510978698730e-01,-3.659517467021942139e-01
