8.643415570259094238e-02,-2.603520750999450684e-01,-1.732474863529205322e-01,-7.029369473457336426e-02,2.055259421467781067e-02,1.098717823624610901e-01,7.108952850103378296e-02,1.309746317565441132e-02,1.296183019876480103e-01,-1.825693249702453613e-01
-1.028452590107917786e-01,1.097859665751457214e-01,1.109030544757843018e-01,6.213806569576263428e-02,6.449364870786666870e-02,-4.258242249488830566e-02,1.471800208091735840e-01,1.687049120664596558e-01,2.156571298837661743e-02,2.026631683111190796e-01
-1.376708447933197021e-01,-7.118403911590576172e-02,1.189868524670600891e-01,1.578739434480667114e-01,-3.810354694724082947e-02,-2.600003182888031006e-01,9.726947546005249023e-02,6.479548662900924683e-02,2.871445007622241974e-02,1.207746639847755432e-01
-1.847777515649795532e-01,1.938171088695526123e-01,1.595403254032135010e-01,1.171859949827194214e-01,6.073146313428878784e-02,-1.633066087961196899e-01,2.149986922740936279e-01,1.611767709255218506e-02,-2.701215445995330811e-01,1.301822215318679810e-01
-2.920462191104888916e-01,9.583037346601486206e-02,8.789881318807601929e-02,1.678011566400527954e-01,2.683539688587188721e-01,-2.214658111333847046e-01,1.484777927398681641e-01,8.696599304676055908e-02,-3.386896550655364990e-01,2.893669903278350830e-01
1.326539665460586548e-01,1.295402199029922485e-01,1.100567951798439026e-01,5.969468131661415100e-02,3.672085329890251160e-02,1.744308173656463623e-01,7.102226465940475464e-02,1.077040433883666992e-01,-2.280337549746036530e-02,4.856115952134132385e-02
1.378809362649917603e-01,5.593059211969375610e-02,-6.795130670070648193e-02,-9.321573376655578613e-02,1.110686063766479492e-01,5.108459293842315674e-02,-1.982866376638412476e-01,-1.269390136003494263e-01,1.346498280763626099e-01,-1.406731307506561279e-01
-4.717157687991857529e-03,2.305865101516246796e-02,-1.341941803693771362e-01,-9.184777736663818359e-02,-1.299526542425155640e-01,8.804410696029663086e-02,-7.651366293430328369e-02,6.314025074243545532e-02,1.276686489582061768e-01,-1.272901594638824463e-01
6.754098832607269287e-02,1.377524994313716888e-02,9.395259618759155273e-02,-1.721163094043731689e-02,-1.078685075044631958e-01,-4.620894789695739746e-02,-1.388127207756042480e-01,-1.208726763725280762e-01,-6.105905771255493164e-02,-6.039644405245780945e-02
-4.356560483574867249e-02,-1.639450937509536743e-01,-4.980003461241722107e-02,-5.613366141915321350e-02,4.087435826659202576e-02,-7.929930090904235840e-02,1.413383334875106812e-01,9.342312067747116089e-02,-3.435063362121582031e-02,3.075245022773742676e-02
-4.387518391013145447e-02,6.023922935128211975e-02,4.529288038611412048e-02,1.143966540694236755e-01,3.343607112765312195e-02,2.574835903942584991e-02,4.960168525576591492e-02,9.973221458494663239e-03,1.314295269548892975e-02,7.905222475528717041e-02
