-1.175627708435058594e+00,9.307895898818969727e-01,1.020937323570251465e+00,-9.689978361129760742e-01,1.001569032669067383e+00,1.091799855232238770e+00,1.100382328033447266e+00,9.824450016021728516e-01,1.113026499748229980e+00,9.630748033523559570e-01
-1.203944087028503418e+00,1.262235641479492188e+00,1.340014815330505371e+00,-1.190190911293029785e+00,1.364773273468017578e+00,1.362622380256652832e+00,1.269057631492614746e+00,1.196582317352294922e+00,1.312152385711669922e+00,1.375840067863464355e+00
-9.267434477806091309e-01,1.091994762420654297e+00,1.123000144958496094e+00,-9.885815382003784180e-01,1.091919898986816406e+00,1.023513793945312500e+00,1.082723259925842285e+00,1.022186636924743652e+00,9.334771633148193359e-01,9.897390007972717285e-01
-1.195507407188415527e+00,1.096465110778808594e+00,1.153606653213500977e+00,-1.331014990806579590e+00,1.246415734291076660e+00,1.074655413627624512e+00,1.041949748992919922e+00,1.231471896171569824e+00,9.936416149139404297e-01,1.189727187156677246e+00
-1.075159788131713867e+00,1.221044659614562988e+00,1.047990798950195312e+00,-1.056623578071594238e+00,1.002514719963073730e+00,1.050315022468566895e+00,1.070765256881713867e+00,1.072898983955383301e+00,1.179147481918334961e+00,1.172506809234619141e+00
-1.149570584297180176e+00,1.312236189842224121e+00,1.178448081016540527e+00,-1.107407450675964355e+00,1.186845302581787109e+00,1.382935166358947754e+00,1.165104389190673828e+00,1.264029622077941895e+00,1.365082979202270508e+00,1.131679177284240723e+00
-1.215325236320495605e+00,1.166826605796813965e+00,1.428432464599609375e+00,-1.183269381523132324e+00,1.250161290168762207e+00,1.170383095741271973e+00,1.216788530349731445e+00,1.280136942863464355e+00,1.187427163124084473e+00,1.236593604087829590e+00
-1.151885867118835449e+00,1.165156006813049316e+00,1.131597399711608887e+00,-1.219931840896606445e+00,1.104322791099548340e+00,1.022994160652160645e+00,1.123546242713928223e+00,1.197249531745910645e+00,1.142362236976623535e+00,1.015344500541687012e+00
-1.355814576148986816e+00,1.232088446617126465e+00,1.188435912132263184e+00,-1.316808462142944336e+00,1.272680759429931641e+00,1.253789305686950684e+00,1.382084488868713379e+00,1.244947671890258789e+00,1.278185844421386719e+00,1.325456380844116211e+00
-1.008880376815795898e+00,9.921340942382812500e-01,8.581783771514892578e-01,-1.079657077789306641e+00,9.368128776550292969e-01,1.025485515594482422e+00,1.001704335212707520e+00,9.728533029556274414e-01,9.557193517684936523e-01,1.066425919532775879e+00
