-1.045342758297920227e-01,5.306246280670166016e-01,1.170306324958801270e+00,-2.986583411693572998e-01,1.124543845653533936e-01,2.536086142063140869e-01,-8.410598039627075195e-01,4.754173159599304199e-01,7.348419427871704102e-01,-4.106017351150512695e-01,7.650773525238037109e-01,-2.954520657658576965e-02,4.631786346435546875e-01,1.051260605454444885e-01,-9.225554764270782471e-02,3.167047351598739624e-02,-3.612954020500183105e-01,5.486899018287658691e-01,1.820388793945312500e+00,-2.192006111145019531e-01
1.178119927644729614e-01,-6.170684695243835449e-01,1.461810231208801270e+00,9.980827569961547852e-02,4.120823144912719727e-01,-1.543764948844909668e+00,5.511242747306823730e-01,-6.005390882492065430e-01,6.807659268379211426e-01,-2.121457457542419434e-01,9.346381425857543945e-01,2.858019471168518066e-01,-4.728637039661407471e-01,8.643519878387451172e-02,-6.078707575798034668e-01,-4.304200708866119385e-01,6.870077550411224365e-02,8.553336560726165771e-02,2.988979816436767578e-01,-1.250349730253219604e-01
-1.805255115032196045e-01,5.054571628570556641e-01,-5.329795926809310913e-02,2.452587366104125977e+00,1.630930185317993164e+00,-7.449067234992980957e-01,2.379718981683254242e-02,-5.539699792861938477e-01,-1.008206129074096680e+00,-8.974348902702331543e-01,6.114625334739685059e-01,1.179581880569458008e+00,4.676879942417144775e-01,2.229545861482620239e-01,1.123008251190185547e+00,-3.324275016784667969e-01,1.417910158634185791e-01,-1.315655231475830078e+00,-2.398131787776947021e-01,-2.691070735454559326e-01
-1.287743210792541504e+00,4.407670497894287109e-01,1.063612580299377441e+00,4.603067934513092041e-01,9.683306813240051270e-01,-4.063931405544281006e-01,4.097728133201599121e-01,-9.441854357719421387e-01,-1.207122281193733215e-01,-1.140630006790161133e+00,6.652482151985168457e-01,2.051284790039062500e+00,3.203440308570861816e-01,-4.280297160148620605e-01,9.237465858459472656e-01,-1.539602130651473999e-01,-1.194046437740325928e-01,-2.973012626171112061e-01,6.104637980461120605e-01,-1.326952874660491943e-01
1.719282507896423340e+00,2.192340493202209473e-01,-8.384827971458435059e-01,-9.711623191833496094e-01,-1.918021589517593384e-01,1.065073370933532715e+00,8.518417179584503174e-02,1.235867023468017578e+00,-3.709182739257812500e-01,1.359430313110351562e+00,-3.193916678428649902e-01,-9.004471898078918457e-01,-9.229704141616821289e-01,-4.868666529655456543e-01,4.761892557144165039e-01,-4.876772314310073853e-02,7.232415676116943359e-02,5.376566201448440552e-02,2.459847554564476013e-02,5.327536463737487793e-01
2.770046293735504150e-01,-3.767530620098114014e-01,6.126793846487998962e-02,-1.145452260971069336e+00,-5.349264740943908691e-01,-5.466597080230712891e-01,-1.292661666870117188e+00,5.210403203964233398e-01,8.948801159858703613e-01,8.906767964363098145e-01,1.570901870727539062e-01,1.002987846732139587e-01,-3.118321895599365234e-01,-4.132378101348876953e-01,-4.106587469577789307e-01,-7.739588022232055664e-01,-1.987154781818389893e-01,3.775764405727386475e-01,1.474557876586914062e+00,4.529273808002471924e-01
3.821792006492614746e-01,-2.328819483518600464e-01,1.127626970410346985e-01,-1.876173138618469238e+00,-4.949638545513153076e-01,9.498237967491149902e-01,4.259202778339385986e-01,6.439166665077209473e-01,-7.234796285629272461e-01,-3.106763362884521484e-01,-6.663962602615356445e-01,-1.114904731512069702e-01,-5.132477879524230957e-01,2.061310857534408569e-01,4.398303329944610596e-01,1.531833112239837646e-01,-8.852980136871337891e-01,-4.086067155003547668e-02,4.257735013961791992e-01,8.019799590110778809e-01
-1.494275331497192383e-01,8.758884072303771973e-01,-3.033541142940521240e-01,-1.624610126018524170e-01,-1.071680903434753418e+00,-5.245922803878784180e-01,5.299406647682189941e-01,3.272624909877777100e-01,-8.577747344970703125e-01,6.148759648203849792e-02,5.111306905746459961e-01,-1.997798979282379150e-01,-2.025624811649322510e-01,2.712946534156799316e-01,-3.688015639781951904e-01,8.335376977920532227e-01,5.913953185081481934e-01,6.860604286193847656e-01,-6.788362860679626465e-01,-5.627246499061584473e-01
9.009169340133666992e-01,-8.142929524183273315e-02,3.296278119087219238e-01,9.726697802543640137e-01,7.351179122924804688e-01,-1.384585350751876831e-01,-3.358468413352966309e-02,-3.242743909358978271e-01,-2.388944849371910095e-02,2.665109336376190186e-01,8.190490603446960449e-01,1.991526596248149872e-02,6.746314764022827148e-01,1.391345560550689697e-01,-1.213914528489112854e-01,-8.664925694465637207e-01,-3.873281180858612061e-01,-6.993476152420043945e-01,1.214581951498985291e-01,2.985577099025249481e-02
-6.871947050094604492e-01,3.229493498802185059e-01,7.767242789268493652e-01,-1.345414042472839355e+00,-1.717679738998413086e+00,9.156739711761474609e-01,9.109627008438110352e-01,1.591805219650268555e+00,4.842461943626403809e-01,3.286990523338317871e-02,4.436765611171722412e-01,-9.812640547752380371e-01,1.367612481117248535e+00,2.220476120710372925e-01,-8.767480254173278809e-01,2.223018556833267212e-01,7.374209761619567871e-01,6.848146021366119385e-02,1.565519571304321289e+00,-5.042304396629333496e-01
